plot_id,species,spp_code,dbh_cm,top_kill,full_kill
20,Eucalyptus obliqua,EUCOBL,26.4,0,0
20,Eucalyptus obliqua,EUCOBL,26.6,0,0
20,Eucalyptus obliqua,EUCOBL,35.6,0,0
20,Eucalyptus obliqua,EUCOBL,38.6,0,0
20,Eucalyptus obliqua,EUCOBL,47.9,0,0
20,Eucalyptus obliqua,EUCOBL,50.2,0,0
20,Eucalyptus obliqua,EUCOBL,50.2,0,0
20,Eucalyptus obliqua,EUCOBL,50.6,0,0
20,Eucalyptus obliqua,EUCOBL,53.7,0,0
20,Eucalyptus obliqua,EUCOBL,81,0,0
20,Eucalyptus obliqua,EUCOBL,102.4,0,0
20,Eucalyptus radiata,EUCRAD,10.7,1,1
20,Eucalyptus radiata,EUCRAD,11,0,0
20,Eucalyptus radiata,EUCRAD,12.2,1,1
20,Eucalyptus radiata,EUCRAD,13.8,0,0
20,Eucalyptus radiata,EUCRAD,14.2,1,1
20,Eucalyptus radiata,EUCRAD,14.9,0,0
20,Eucalyptus radiata,EUCRAD,18.7,0,0
20,Eucalyptus radiata,EUCRAD,21,0,0
20,Eucalyptus radiata,EUCRAD,28.1,0,0
20,Eucalyptus radiata,EUCRAD,29.8,0,0
20,Eucalyptus radiata,EUCRAD,33.2,0,0
20,Eucalyptus radiata,EUCRAD,40.2,0,0
20,Eucalyptus radiata,EUCRAD,56,0,0
20,Eucalyptus radiata,EUCRAD,73.8,0,0
21,Eucalyptus dives,EUCDIV,11.2,0,0
21,Eucalyptus dives,EUCDIV,11.8,0,0
21,Eucalyptus dives,EUCDIV,12.2,0,0
21,Eucalyptus dives,EUCDIV,12.7,0,0
21,Eucalyptus dives,EUCDIV,12.7,0,0
21,Eucalyptus dives,EUCDIV,17.4,0,0
21,Eucalyptus dives,EUCDIV,18.5,0,0
21,Eucalyptus dives,EUCDIV,21.6,0,0
21,Eucalyptus dives,EUCDIV,23.4,0,0
21,Eucalyptus dives,EUCDIV,23.6,0,0
21,Eucalyptus dives,EUCDIV,31.9,0,0
21,Eucalyptus dives,EUCDIV,32.4,0,0
21,Eucalyptus dives,EUCDIV,47.6,0,0
21,Eucalyptus dives,EUCDIV,52.1,0,0
21,Eucalyptus obliqua,EUCOBL,11.5,0,0
21,Eucalyptus obliqua,EUCOBL,22.6,1,1
21,Eucalyptus obliqua,EUCOBL,35.4,0,1
21,Eucalyptus obliqua,EUCOBL,42.8,0,0
21,Eucalyptus obliqua,EUCOBL,45,0,0
21,Eucalyptus obliqua,EUCOBL,47.7,0,0
21,Eucalyptus obliqua,EUCOBL,50.1,0,0
21,Eucalyptus obliqua,EUCOBL,54.4,0,0
21,Eucalyptus obliqua,EUCOBL,58.4,0,0
21,Eucalyptus obliqua,EUCOBL,73.3,0,0
21,Eucalyptus radiata,EUCRAD,10.9,1,1
21,Eucalyptus radiata,EUCRAD,11.3,1,1
21,Eucalyptus radiata,EUCRAD,11.9,1,1
21,Eucalyptus radiata,EUCRAD,17.6,0,0
21,Eucalyptus radiata,EUCRAD,18.7,0,0
21,Eucalyptus radiata,EUCRAD,31.6,0,0
21,Eucalyptus radiata,EUCRAD,39.1,0,0
21,Eucalyptus radiata,EUCRAD,48.5,1,1
21,Eucalyptus radiata,EUCRAD,51.7,0,0
21,Eucalyptus radiata,EUCRAD,51.9,0,0
21,Eucalyptus radiata,EUCRAD,53.3,0,0
21,Eucalyptus radiata,EUCRAD,54.3,0,0
21,Eucalyptus radiata,EUCRAD,60.6,0,0
21,Eucalyptus radiata,EUCRAD,68.6,0,0
21,Kunzea ericoides,KUNERI,10,0,0
21,Kunzea ericoides,KUNERI,10.2,0,0
22,Eucalyptus dives,EUCDIV,11.9,0,0
22,Eucalyptus dives,EUCDIV,11.9,1,1
22,Eucalyptus dives,EUCDIV,12.1,0,1
22,Eucalyptus dives,EUCDIV,13.1,0,1
22,Eucalyptus dives,EUCDIV,15.2,1,1
22,Eucalyptus dives,EUCDIV,19.5,0,1
22,Eucalyptus dives,EUCDIV,24.8,0,1
22,Eucalyptus dives,EUCDIV,25.8,0,0
22,Eucalyptus dives,EUCDIV,27.3,0,1
22,Eucalyptus dives,EUCDIV,28.4,0,1
22,Eucalyptus dives,EUCDIV,35.8,0,0
22,Eucalyptus dives,EUCDIV,39.6,1,1
22,Eucalyptus dives,EUCDIV,42.1,0,1
22,Eucalyptus dives,EUCDIV,45.3,0,0
22,Eucalyptus dives,EUCDIV,60.3,0,0
22,Eucalyptus dives,EUCDIV,63.9,1,1
22,Eucalyptus obliqua,EUCOBL,10.2,1,1
22,Eucalyptus obliqua,EUCOBL,10.3,1,1
22,Eucalyptus obliqua,EUCOBL,10.6,0,1
22,Eucalyptus obliqua,EUCOBL,11.2,0,1
22,Eucalyptus obliqua,EUCOBL,11.7,1,1
22,Eucalyptus obliqua,EUCOBL,12,0,1
22,Eucalyptus obliqua,EUCOBL,12.3,1,1
22,Eucalyptus obliqua,EUCOBL,12.8,1,1
22,Eucalyptus obliqua,EUCOBL,13.2,0,1
22,Eucalyptus obliqua,EUCOBL,13.2,0,1
22,Eucalyptus obliqua,EUCOBL,13.8,0,1
22,Eucalyptus obliqua,EUCOBL,13.8,1,1
22,Eucalyptus obliqua,EUCOBL,14,0,1
22,Eucalyptus obliqua,EUCOBL,15.3,1,1
22,Eucalyptus obliqua,EUCOBL,16.1,1,1
22,Eucalyptus obliqua,EUCOBL,17.4,0,1
22,Eucalyptus obliqua,EUCOBL,19.6,0,1
22,Eucalyptus obliqua,EUCOBL,20,1,1
22,Eucalyptus obliqua,EUCOBL,20.3,1,1
22,Eucalyptus obliqua,EUCOBL,20.5,0,0
22,Eucalyptus obliqua,EUCOBL,22.5,1,1
22,Eucalyptus obliqua,EUCOBL,22.6,0,1
22,Eucalyptus obliqua,EUCOBL,25,0,1
22,Eucalyptus obliqua,EUCOBL,26.7,0,1
22,Eucalyptus obliqua,EUCOBL,28,0,0
22,Eucalyptus obliqua,EUCOBL,34.3,0,1
22,Eucalyptus obliqua,EUCOBL,35.3,0,0
22,Eucalyptus obliqua,EUCOBL,35.8,0,0
22,Eucalyptus obliqua,EUCOBL,36.1,0,0
22,Eucalyptus obliqua,EUCOBL,37.4,0,0
22,Eucalyptus obliqua,EUCOBL,40.6,0,0
22,Eucalyptus obliqua,EUCOBL,41.7,0,1
22,Eucalyptus obliqua,EUCOBL,44.9,0,1
22,Eucalyptus obliqua,EUCOBL,46.7,0,1
22,Eucalyptus obliqua,EUCOBL,46.9,0,0
22,Eucalyptus obliqua,EUCOBL,51.3,1,1
22,Eucalyptus obliqua,EUCOBL,56,0,0
22,Eucalyptus obliqua,EUCOBL,57.2,0,1
22,Eucalyptus obliqua,EUCOBL,62,0,0
22,Eucalyptus obliqua,EUCOBL,65.8,0,0
22,Eucalyptus obliqua,EUCOBL,99.9,0,0
23,Acacia melanoxylon,ACAMEL,14.9,0,1
23,Acacia melanoxylon,ACAMEL,15.9,0,1
23,Eucalyptus dives,EUCDIV,10.1,1,1
23,Eucalyptus dives,EUCDIV,11.5,1,1
23,Eucalyptus dives,EUCDIV,12.1,1,1
23,Eucalyptus dives,EUCDIV,12.5,0,0
23,Eucalyptus dives,EUCDIV,14.7,0,1
23,Eucalyptus dives,EUCDIV,15.9,0,1
23,Eucalyptus dives,EUCDIV,16.1,1,1
23,Eucalyptus dives,EUCDIV,16.2,0,1
23,Eucalyptus dives,EUCDIV,16.5,0,1
23,Eucalyptus dives,EUCDIV,16.5,1,1
23,Eucalyptus dives,EUCDIV,17.3,1,1
23,Eucalyptus dives,EUCDIV,17.5,0,1
23,Eucalyptus dives,EUCDIV,17.5,1,1
23,Eucalyptus dives,EUCDIV,17.5,1,1
23,Eucalyptus dives,EUCDIV,19.3,0,1
23,Eucalyptus dives,EUCDIV,19.7,0,1
23,Eucalyptus dives,EUCDIV,19.9,1,1
23,Eucalyptus dives,EUCDIV,20.2,1,1
23,Eucalyptus dives,EUCDIV,22,0,1
23,Eucalyptus dives,EUCDIV,22.2,0,0
23,Eucalyptus dives,EUCDIV,22.4,0,1
23,Eucalyptus dives,EUCDIV,22.6,0,1
23,Eucalyptus dives,EUCDIV,26,0,1
23,Eucalyptus dives,EUCDIV,26,1,1
23,Eucalyptus dives,EUCDIV,27.1,1,1
23,Eucalyptus dives,EUCDIV,30.4,0,0
23,Eucalyptus dives,EUCDIV,30.7,0,0
23,Eucalyptus dives,EUCDIV,30.8,0,1
23,Eucalyptus dives,EUCDIV,32.5,0,0
23,Eucalyptus dives,EUCDIV,33.1,0,0
23,Eucalyptus dives,EUCDIV,34.3,0,0
23,Eucalyptus dives,EUCDIV,39.5,1,1
23,Eucalyptus dives,EUCDIV,41.1,0,0
23,Eucalyptus dives,EUCDIV,43.7,0,0
23,Eucalyptus dives,EUCDIV,44.3,0,0
23,Eucalyptus dives,EUCDIV,46,1,1
23,Eucalyptus dives,EUCDIV,46.2,0,0
23,Eucalyptus dives,EUCDIV,50.4,1,1
23,Eucalyptus dives,EUCDIV,54.6,0,0
23,Eucalyptus dives,EUCDIV,55,0,0
23,Eucalyptus dives,EUCDIV,55.1,0,0
23,Eucalyptus dives,EUCDIV,58.1,0,0
23,Eucalyptus dives,EUCDIV,58.2,0,0
23,Eucalyptus dives,EUCDIV,59.8,0,0
23,Eucalyptus dives,EUCDIV,60.8,0,0
23,Eucalyptus dives,EUCDIV,72.9,1,1
23,Eucalyptus obliqua,EUCOBL,11.9,1,1
23,Eucalyptus obliqua,EUCOBL,12.8,0,1
23,Eucalyptus obliqua,EUCOBL,14,1,1
23,Eucalyptus obliqua,EUCOBL,14.5,1,1
23,Eucalyptus obliqua,EUCOBL,16.4,0,1
23,Eucalyptus obliqua,EUCOBL,20.3,1,1
23,Eucalyptus obliqua,EUCOBL,22.9,0,0
23,Eucalyptus obliqua,EUCOBL,23.1,0,1
23,Eucalyptus obliqua,EUCOBL,28.7,0,0
23,Eucalyptus obliqua,EUCOBL,32.1,0,0
23,Eucalyptus obliqua,EUCOBL,35.8,0,0
23,Eucalyptus obliqua,EUCOBL,46.2,0,0
23,Eucalyptus obliqua,EUCOBL,51.5,0,0
24,Eucalyptus obliqua,EUCOBL,10.7,1,1
24,Eucalyptus obliqua,EUCOBL,13.5,1,1
24,Eucalyptus obliqua,EUCOBL,15.6,1,1
24,Eucalyptus obliqua,EUCOBL,17.2,1,1
24,Eucalyptus obliqua,EUCOBL,17.7,1,1
24,Eucalyptus obliqua,EUCOBL,19.1,1,1
24,Eucalyptus obliqua,EUCOBL,19.1,1,1
24,Eucalyptus obliqua,EUCOBL,20.9,1,1
24,Eucalyptus obliqua,EUCOBL,21.4,1,1
24,Eucalyptus obliqua,EUCOBL,22.3,1,1
24,Eucalyptus obliqua,EUCOBL,22.4,1,1
24,Eucalyptus obliqua,EUCOBL,22.5,1,1
24,Eucalyptus obliqua,EUCOBL,24.3,1,1
24,Eucalyptus obliqua,EUCOBL,25.1,1,1
24,Eucalyptus obliqua,EUCOBL,25.1,1,1
24,Eucalyptus obliqua,EUCOBL,25.5,1,1
24,Eucalyptus obliqua,EUCOBL,27.6,1,1
24,Eucalyptus obliqua,EUCOBL,27.7,0,0
24,Eucalyptus obliqua,EUCOBL,28.7,0,0
24,Eucalyptus obliqua,EUCOBL,28.8,0,0
24,Eucalyptus obliqua,EUCOBL,31.6,0,0
24,Eucalyptus obliqua,EUCOBL,31.6,0,0
24,Eucalyptus obliqua,EUCOBL,32,0,0
24,Eucalyptus obliqua,EUCOBL,32,0,0
24,Eucalyptus obliqua,EUCOBL,32.2,0,0
24,Eucalyptus obliqua,EUCOBL,32.9,0,0
24,Eucalyptus obliqua,EUCOBL,33,0,0
24,Eucalyptus obliqua,EUCOBL,33.1,0,0
24,Eucalyptus obliqua,EUCOBL,33.6,0,0
24,Eucalyptus obliqua,EUCOBL,33.7,0,0
24,Eucalyptus obliqua,EUCOBL,33.7,0,0
24,Eucalyptus obliqua,EUCOBL,33.8,0,0
24,Eucalyptus obliqua,EUCOBL,34.1,0,0
24,Eucalyptus obliqua,EUCOBL,35.7,0,0
24,Eucalyptus obliqua,EUCOBL,36.5,0,0
24,Eucalyptus obliqua,EUCOBL,38.2,0,0
24,Eucalyptus obliqua,EUCOBL,38.3,0,0
24,Eucalyptus obliqua,EUCOBL,38.4,0,0
24,Eucalyptus obliqua,EUCOBL,38.6,0,0
24,Eucalyptus obliqua,EUCOBL,39.3,0,0
24,Eucalyptus obliqua,EUCOBL,39.3,0,0
24,Eucalyptus obliqua,EUCOBL,39.9,0,0
24,Eucalyptus obliqua,EUCOBL,40.8,0,0
24,Eucalyptus obliqua,EUCOBL,41,0,0
24,Eucalyptus obliqua,EUCOBL,41.1,0,0
24,Eucalyptus obliqua,EUCOBL,41.4,0,0
24,Eucalyptus obliqua,EUCOBL,42.4,0,0
24,Eucalyptus obliqua,EUCOBL,42.4,0,0
24,Eucalyptus obliqua,EUCOBL,43.6,0,0
24,Eucalyptus obliqua,EUCOBL,43.7,0,0
24,Eucalyptus obliqua,EUCOBL,44,0,0
24,Eucalyptus obliqua,EUCOBL,44.4,0,0
24,Eucalyptus obliqua,EUCOBL,46,0,0
24,Eucalyptus obliqua,EUCOBL,46,0,0
24,Eucalyptus obliqua,EUCOBL,46.6,0,0
24,Eucalyptus obliqua,EUCOBL,48.3,0,0
24,Eucalyptus obliqua,EUCOBL,52.6,0,0
24,Eucalyptus obliqua,EUCOBL,53.2,0,0
24,Eucalyptus obliqua,EUCOBL,53.2,0,0
24,Eucalyptus obliqua,EUCOBL,73.1,0,0
24,Eucalyptus radiata,EUCRAD,20.3,1,1
24,Eucalyptus radiata,EUCRAD,21.3,1,1
24,Eucalyptus radiata,EUCRAD,21.9,1,1
24,Eucalyptus radiata,EUCRAD,24,1,1
24,Eucalyptus radiata,EUCRAD,26.1,1,1
24,Eucalyptus radiata,EUCRAD,27.1,1,1
24,Eucalyptus radiata,EUCRAD,41.5,1,1
24,Eucalyptus radiata,EUCRAD,82.1,0,0
24,Pomaderris aspera,POMASP,10.8,0,1
24,Tasmania lanceolata,TASLAN,10.4,0,1
25,Acacia dealbata,ACADEA,14.4,1,1
25,Acacia dealbata,ACADEA,16.8,1,1
25,Acacia dealbata,ACADEA,24.5,1,1
25,Acacia dealbata,ACADEA,24.6,1,1
25,Acacia dealbata,ACADEA,25.8,1,1
25,Acacia dealbata,ACADEA,30.6,1,1
25,Acacia dealbata,ACADEA,33.4,1,1
25,Acacia dealbata,ACADEA,35.7,1,1
25,Acacia melanoxylon,ACAMEL,10,1,1
25,Acacia melanoxylon,ACAMEL,10.1,1,1
25,Acacia melanoxylon,ACAMEL,10.2,1,1
25,Acacia melanoxylon,ACAMEL,10.3,1,1
25,Acacia melanoxylon,ACAMEL,11.1,1,1
25,Acacia melanoxylon,ACAMEL,12.2,1,1
25,Acacia melanoxylon,ACAMEL,12.3,1,1
25,Acacia melanoxylon,ACAMEL,13,1,1
25,Acacia melanoxylon,ACAMEL,13.7,1,1
25,Acacia melanoxylon,ACAMEL,14.2,1,1
25,Acacia melanoxylon,ACAMEL,15.2,1,1
25,Acacia melanoxylon,ACAMEL,15.6,1,1
25,Acacia melanoxylon,ACAMEL,15.8,1,1
25,Acacia melanoxylon,ACAMEL,15.9,1,1
25,Acacia melanoxylon,ACAMEL,16.4,1,1
25,Acacia melanoxylon,ACAMEL,19.2,1,1
25,Acacia melanoxylon,ACAMEL,20.2,1,1
25,Acacia melanoxylon,ACAMEL,25.3,1,1
25,Acacia melanoxylon,ACAMEL,27.1,1,1
25,Eucalyptus regnans,EUCREG,12.2,1,1
25,Eucalyptus regnans,EUCREG,17.6,1,1
25,Eucalyptus regnans,EUCREG,20.6,1,1
25,Eucalyptus regnans,EUCREG,23.8,1,1
25,Eucalyptus regnans,EUCREG,26.4,1,1
25,Eucalyptus regnans,EUCREG,27.8,1,1
25,Eucalyptus regnans,EUCREG,39.9,1,1
25,Eucalyptus regnans,EUCREG,42.3,1,1
25,Eucalyptus regnans,EUCREG,43.6,1,1
25,Eucalyptus regnans,EUCREG,44.8,0,0
25,Eucalyptus regnans,EUCREG,51.2,0,0
25,Eucalyptus regnans,EUCREG,53.5,0,0
25,Eucalyptus regnans,EUCREG,53.6,0,0
25,Eucalyptus regnans,EUCREG,53.9,0,0
25,Eucalyptus regnans,EUCREG,55.3,0,0
25,Eucalyptus regnans,EUCREG,66.1,0,0
25,Eucalyptus regnans,EUCREG,68.1,0,0
25,Eucalyptus regnans,EUCREG,70.4,0,0
25,Eucalyptus regnans,EUCREG,71.2,0,0
25,Eucalyptus regnans,EUCREG,71.9,0,0
25,Eucalyptus regnans,EUCREG,80.2,0,0
25,Eucalyptus regnans,EUCREG,89.9,0,0
25,Eucalyptus regnans,EUCREG,106.7,0,0
25,Eucalyptus regnans,EUCREG,154,1,1
26,Acacia dealbata,ACADEA,10.1,1,1
26,Acacia dealbata,ACADEA,10.2,1,1
26,Acacia dealbata,ACADEA,10.3,1,1
26,Acacia dealbata,ACADEA,12.5,1,1
26,Acacia dealbata,ACADEA,12.6,1,1
26,Acacia dealbata,ACADEA,13.5,1,1
26,Acacia dealbata,ACADEA,13.6,1,1
26,Acacia dealbata,ACADEA,14.1,1,1
26,Acacia dealbata,ACADEA,14.3,1,1
26,Acacia dealbata,ACADEA,15.1,1,1
26,Acacia dealbata,ACADEA,15.2,1,1
26,Acacia dealbata,ACADEA,15.8,1,1
26,Acacia dealbata,ACADEA,16.4,1,1
26,Acacia dealbata,ACADEA,17.2,1,1
26,Acacia dealbata,ACADEA,18.8,1,1
26,Acacia dealbata,ACADEA,21.8,1,1
26,Acacia dealbata,ACADEA,22.1,1,1
26,Acacia dealbata,ACADEA,22.9,1,1
26,Acacia dealbata,ACADEA,23.9,1,1
26,Acacia dealbata,ACADEA,24.7,1,1
26,Acacia melanoxylon,ACAMEL,10.2,1,1
26,Acacia melanoxylon,ACAMEL,11.8,1,1
26,Acacia melanoxylon,ACAMEL,13.7,0,0
26,Acacia melanoxylon,ACAMEL,15.5,1,1
26,Bedfordia arborescens,BEDARB,12.9,0,1
26,Eucalyptus dives,EUCDIV,54.9,1,1
26,Eucalyptus dives,EUCDIV,79.9,0,0
26,Eucalyptus obliqua,EUCOBL,12.5,1,1
26,Eucalyptus obliqua,EUCOBL,21,0,0
26,Eucalyptus obliqua,EUCOBL,28.3,0,0
26,Eucalyptus obliqua,EUCOBL,36.5,0,0
26,Eucalyptus obliqua,EUCOBL,43.6,0,0
26,Eucalyptus obliqua,EUCOBL,74.6,1,1
26,Eucalyptus radiata,EUCRAD,12.1,1,1
26,Eucalyptus radiata,EUCRAD,13.9,0,0
26,Eucalyptus radiata,EUCRAD,72.8,0,0
26,Eucalyptus radiata,EUCRAD,149.5,0,0
26,Eucalyptus regnans,EUCREG,63.8,0,0
26,Eucalyptus regnans,EUCREG,81.4,0,0
26,Eucalyptus regnans,EUCREG,99.8,0,0
26,Eucalyptus viminalis,EUCVIM,29.5,0,0
26,Eucalyptus viminalis,EUCVIM,33.7,0,0
26,Eucalyptus viminalis,EUCVIM,36.5,0,0
26,Eucalyptus viminalis,EUCVIM,53.3,0,0
26,Eucalyptus viminalis,EUCVIM,54.9,0,0
26,Olearia argophylla,OLEARG,14.2,0,1
26,Olearia argophylla,OLEARG,15.5,0,1
27,Acacia dealbata,ACADEA,18.3,1,1
27,Acacia dealbata,ACADEA,21.3,1,1
27,Acacia dealbata,ACADEA,25.2,1,1
27,Acacia dealbata,ACADEA,25.8,1,1
27,Acacia dealbata,ACADEA,27.4,1,1
27,Acacia dealbata,ACADEA,29.3,1,1
27,Acacia dealbata,ACADEA,30.7,1,1
27,Acacia dealbata,ACADEA,33.2,1,1
27,Acacia dealbata,ACADEA,33.3,1,1
27,Acacia dealbata,ACADEA,34.7,1,1
27,Acacia dealbata,ACADEA,35,1,1
27,Eucalyptus delegatensis,EUCDEL,29.7,1,1
27,Eucalyptus delegatensis,EUCDEL,61.9,1,1
27,Eucalyptus delegatensis,EUCDEL,68,1,1
27,Eucalyptus delegatensis,EUCDEL,68.3,1,1
27,Eucalyptus delegatensis,EUCDEL,74.3,1,1
27,Eucalyptus delegatensis,EUCDEL,74.5,1,1
27,Eucalyptus delegatensis,EUCDEL,78.5,1,1
27,Eucalyptus delegatensis,EUCDEL,78.8,1,1
27,Eucalyptus delegatensis,EUCDEL,81.3,1,1
27,Eucalyptus delegatensis,EUCDEL,101.2,1,1
27,Eucalyptus delegatensis,EUCDEL,110.2,1,1
27,Eucalyptus radiata,EUCRAD,29.9,1,1
27,Eucalyptus radiata,EUCRAD,45.2,1,1
27,Eucalyptus radiata,EUCRAD,47.7,1,1
27,Eucalyptus radiata,EUCRAD,47.8,1,1
28,Acacia dealbata,ACADEA,10.7,1,1
28,Acacia dealbata,ACADEA,11.1,1,1
28,Acacia dealbata,ACADEA,11.4,1,1
28,Acacia dealbata,ACADEA,11.6,1,1
28,Acacia dealbata,ACADEA,11.8,1,1
28,Acacia dealbata,ACADEA,12,1,1
28,Acacia dealbata,ACADEA,12.1,1,1
28,Acacia dealbata,ACADEA,12.9,1,1
28,Acacia dealbata,ACADEA,13.2,1,1
28,Acacia dealbata,ACADEA,13.6,1,1
28,Acacia dealbata,ACADEA,15.1,1,1
28,Acacia dealbata,ACADEA,16.1,1,1
28,Acacia dealbata,ACADEA,18.2,1,1
28,Acacia dealbata,ACADEA,18.3,1,1
28,Acacia dealbata,ACADEA,22.8,1,1
28,Acacia dealbata,ACADEA,24.8,1,1
28,Acacia dealbata,ACADEA,28,1,1
28,Acacia dealbata,ACADEA,28.6,1,1
28,Acacia dealbata,ACADEA,30.8,1,1
28,Acacia dealbata,ACADEA,32.2,1,1
28,Eucalyptus regnans,EUCREG,13.1,1,1
28,Eucalyptus regnans,EUCREG,13.9,1,1
28,Eucalyptus regnans,EUCREG,16.4,1,1
28,Eucalyptus regnans,EUCREG,18.9,1,1
28,Eucalyptus regnans,EUCREG,20.7,1,1
28,Eucalyptus regnans,EUCREG,23.1,1,1
28,Eucalyptus regnans,EUCREG,23.7,1,1
28,Eucalyptus regnans,EUCREG,24.6,1,1
28,Eucalyptus regnans,EUCREG,32.5,1,1
28,Eucalyptus regnans,EUCREG,51.8,1,1
28,Eucalyptus regnans,EUCREG,54.3,1,1
28,Eucalyptus regnans,EUCREG,64.8,1,1
28,Eucalyptus regnans,EUCREG,68.5,1,1
28,Eucalyptus regnans,EUCREG,92.2,1,1
28,Eucalyptus regnans,EUCREG,376,1,1
28,Nothafagus cunninghami,NOTCUN,10.1,1,1
28,Nothafagus cunninghami,NOTCUN,10.3,1,1
28,Nothafagus cunninghami,NOTCUN,10.9,1,1
28,Nothafagus cunninghami,NOTCUN,11.3,1,1
28,Nothafagus cunninghami,NOTCUN,11.4,1,1
28,Nothafagus cunninghami,NOTCUN,11.7,1,1
28,Nothafagus cunninghami,NOTCUN,11.8,1,1
28,Nothafagus cunninghami,NOTCUN,12,1,1
28,Nothafagus cunninghami,NOTCUN,12.1,1,1
28,Nothafagus cunninghami,NOTCUN,12.3,1,1
28,Nothafagus cunninghami,NOTCUN,12.6,1,1
28,Nothafagus cunninghami,NOTCUN,13.2,1,1
28,Nothafagus cunninghami,NOTCUN,13.4,1,1
28,Nothafagus cunninghami,NOTCUN,13.6,1,1
28,Nothafagus cunninghami,NOTCUN,13.7,1,1
28,Nothafagus cunninghami,NOTCUN,14.3,1,1
28,Nothafagus cunninghami,NOTCUN,14.4,1,1
28,Nothafagus cunninghami,NOTCUN,14.8,1,1
28,Nothafagus cunninghami,NOTCUN,15.1,1,1
28,Nothafagus cunninghami,NOTCUN,15.3,1,1
28,Nothafagus cunninghami,NOTCUN,15.4,1,1
28,Nothafagus cunninghami,NOTCUN,15.8,1,1
28,Nothafagus cunninghami,NOTCUN,16.6,1,1
28,Nothafagus cunninghami,NOTCUN,16.6,1,1
28,Nothafagus cunninghami,NOTCUN,17.6,1,1
28,Nothafagus cunninghami,NOTCUN,17.7,1,1
28,Nothafagus cunninghami,NOTCUN,17.7,1,1
28,Nothafagus cunninghami,NOTCUN,17.8,1,1
28,Nothafagus cunninghami,NOTCUN,18,1,1
28,Nothafagus cunninghami,NOTCUN,18.2,1,1
28,Nothafagus cunninghami,NOTCUN,18.5,1,1
28,Nothafagus cunninghami,NOTCUN,18.7,1,1
28,Nothafagus cunninghami,NOTCUN,18.7,1,1
28,Nothafagus cunninghami,NOTCUN,18.9,1,1
28,Nothafagus cunninghami,NOTCUN,19.2,1,1
28,Nothafagus cunninghami,NOTCUN,19.3,1,1
28,Nothafagus cunninghami,NOTCUN,19.8,1,1
28,Nothafagus cunninghami,NOTCUN,20.4,1,1
28,Nothafagus cunninghami,NOTCUN,22.4,1,1
29,Eucalyptus regnans,EUCREG,22.8,1,1
29,Eucalyptus regnans,EUCREG,29.4,1,1
29,Eucalyptus regnans,EUCREG,29.7,1,1
29,Eucalyptus regnans,EUCREG,36.6,1,1
29,Eucalyptus regnans,EUCREG,44.2,1,1
29,Eucalyptus regnans,EUCREG,47.2,1,1
29,Eucalyptus regnans,EUCREG,49.8,1,1
29,Eucalyptus regnans,EUCREG,50.6,1,1
29,Eucalyptus regnans,EUCREG,159.9,1,1
29,Eucalyptus regnans,EUCREG,201,1,1
29,Eucalyptus regnans,EUCREG,219.5,1,1
29,Eucalyptus regnans,EUCREG,223.8,1,1
29,Eucalyptus regnans,EUCREG,329.5,1,1
29,Nothafagus cunninghami,NOTCUN,10.2,1,1
29,Nothafagus cunninghami,NOTCUN,11.1,0,1
29,Nothafagus cunninghami,NOTCUN,11.4,1,1
29,Nothafagus cunninghami,NOTCUN,13.4,1,1
29,Nothafagus cunninghami,NOTCUN,13.5,1,1
29,Nothafagus cunninghami,NOTCUN,14.1,1,1
29,Nothafagus cunninghami,NOTCUN,15.2,0,1
29,Nothafagus cunninghami,NOTCUN,16.3,1,1
29,Nothafagus cunninghami,NOTCUN,18.5,0,1
29,Nothafagus cunninghami,NOTCUN,18.7,0,1
29,Nothafagus cunninghami,NOTCUN,18.8,0,1
29,Nothafagus cunninghami,NOTCUN,18.8,0,1
29,Nothafagus cunninghami,NOTCUN,20.8,0,1
29,Nothafagus cunninghami,NOTCUN,21.7,0,1
29,Nothafagus cunninghami,NOTCUN,24.5,0,1
29,Nothafagus cunninghami,NOTCUN,24.6,0,1
29,Nothafagus cunninghami,NOTCUN,24.9,0,1
29,Nothafagus cunninghami,NOTCUN,26.4,0,1
29,Nothafagus cunninghami,NOTCUN,26.7,0,1
29,Nothafagus cunninghami,NOTCUN,26.9,0,1
29,Nothafagus cunninghami,NOTCUN,27.6,0,1
29,Nothafagus cunninghami,NOTCUN,28.4,0,1
29,Nothafagus cunninghami,NOTCUN,28.5,0,1
29,Nothafagus cunninghami,NOTCUN,29.4,0,1
29,Nothafagus cunninghami,NOTCUN,30.6,0,1
29,Nothafagus cunninghami,NOTCUN,32.2,0,1
29,Nothafagus cunninghami,NOTCUN,33.8,0,1
29,Nothafagus cunninghami,NOTCUN,34.1,0,1
29,Nothafagus cunninghami,NOTCUN,34.3,0,1
29,Nothafagus cunninghami,NOTCUN,35.8,0,1
29,Nothafagus cunninghami,NOTCUN,36.4,0,1
29,Nothafagus cunninghami,NOTCUN,36.9,0,1
29,Nothafagus cunninghami,NOTCUN,38.7,1,1
29,Nothafagus cunninghami,NOTCUN,39.9,0,1
29,Nothafagus cunninghami,NOTCUN,40.4,0,1
29,Nothafagus cunninghami,NOTCUN,40.4,0,1
29,Nothafagus cunninghami,NOTCUN,42.4,0,1
30,Acacia dealbata,ACADEA,30.1,1,1
30,Acacia dealbata,ACADEA,42.2,1,1
30,Atherosperma moschatum,ATHMOS,11.1,1,1
